transactionreference,paymenttypedescription,transactionstartedtimestamp,currencyiso3a,mainamount,settlemainamount,settledtimestamp,settlestatus,errorcode,accounttypedescription,requesttypedescription
23-9-83154,VISA,2016-09-04 21:07:05,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83155,VISA,2016-09-06 02:01:52,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83158,VISA,2016-09-06 10:53:57,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83162,VISA,2016-09-03 14:17:24,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83163,VISA,2016-09-03 06:12:15,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83164,VISA,2016-09-05 03:19:57,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83165,VISA,2016-09-03 19:20:54,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83167,VISA,2016-09-04 05:44:13,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83168,VISA,2016-09-03 18:04:32,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83169,VISA,2016-09-05 09:55:05,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83170,VISA,2016-09-05 03:23:39,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83172,VISA,2016-09-05 17:45:48,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83173,VISA,2016-09-03 02:49:17,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83174,VISA,2016-09-06 02:03:48,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83175,VISA,2016-09-04 16:38:15,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83176,VISA,2016-09-05 06:37:39,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83177,VISA,2016-09-05 09:43:56,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83178,VISA,2016-09-06 09:53:46,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83180,VISA,2016-09-05 19:11:23,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83181,VISA,2016-09-06 04:18:01,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83183,VISA,2016-09-04 07:15:50,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83188,VISA,2016-09-06 14:13:37,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83189,VISA,2016-09-05 00:38:16,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83192,VISA,2016-09-06 15:45:16,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83193,VISA,2016-09-03 11:50:04,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83194,VISA,2016-09-04 12:46:22,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83195,VISA,2016-09-04 12:52:49,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83196,VISA,2016-09-03 18:29:59,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83199,VISA,2016-09-06 19:49:42,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83202,VISA,2016-09-03 17:51:10,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83203,VISA,2016-09-06 02:18:14,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83205,VISA,2016-09-04 18:25:24,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83206,VISA,2016-09-04 00:55:27,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83210,VISA,2016-09-05 04:44:23,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83212,VISA,2016-09-05 21:13:02,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83215,VISA,2016-09-04 19:17:26,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83216,VISA,2016-09-06 02:27:59,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83219,VISA,2016-09-06 23:43:37,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83225,VISA,2016-09-03 00:03:51,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83230,VISA,2016-09-06 17:49:45,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83231,VISA,2016-09-05 20:54:21,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83232,VISA,2016-09-03 09:39:21,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83233,VISA,2016-09-05 09:49:47,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83234,VISA,2016-09-05 11:35:10,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83235,VISA,2016-09-04 10:53:50,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83239,VISA,2016-09-05 18:52:12,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83240,VISA,2016-09-06 02:22:25,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83241,VISA,2016-09-03 12:16:47,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83242,VISA,2016-09-05 06:43:19,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83244,VISA,2016-09-05 16:09:48,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83246,VISA,2016-09-05 01:53:30,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83247,VISA,2016-09-05 23:28:07,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83248,VISA,2016-09-06 08:51:45,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83249,VISA,2016-09-03 00:48:34,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83252,VISA,2016-09-04 06:07:35,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83253,VISA,2016-09-05 23:20:13,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83256,VISA,2016-09-03 11:45:42,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83257,VISA,2016-09-05 21:45:59,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83261,VISA,2016-09-03 05:45:16,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83264,VISA,2016-09-06 13:44:57,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83266,VISA,2016-09-03 01:40:22,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83267,VISA,2016-09-06 11:31:49,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83270,VISA,2016-09-03 03:32:50,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83272,VISA,2016-09-06 12:46:17,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83275,VISA,2016-09-03 06:56:54,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83276,VISA,2016-09-06 02:45:13,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83278,VISA,2016-09-04 08:38:13,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83280,VISA,2016-09-03 23:27:25,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83281,VISA,2016-09-03 03:58:30,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83282,VISA,2016-09-03 02:45:21,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83286,VISA,2016-09-03 14:52:07,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83288,VISA,2016-09-03 00:50:24,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83291,VISA,2016-09-05 23:53:50,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83292,VISA,2016-09-05 23:18:34,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83297,VISA,2016-09-06 08:46:08,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83298,VISA,2016-09-03 16:42:15,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83306,VISA,2016-09-06 17:49:45,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83307,VISA,2016-09-03 15:55:58,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83308,VISA,2016-09-06 22:17:42,USD,21.89,21.89,,1,0,ECOM,AUTH
23-9-83310,VISA,2016-09-04 12:52:18,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83313,VISA,2016-09-06 22:55:20,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83316,VISA,2016-09-03 12:22:56,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83319,VISA,2016-09-04 03:42:44,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83320,VISA,2016-09-03 11:03:46,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83323,VISA,2016-09-06 00:15:04,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83325,VISA,2016-09-05 18:47:57,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83326,VISA,2016-09-05 11:57:55,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83327,VISA,2016-09-03 01:51:16,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83330,VISA,2016-09-04 00:34:43,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83333,VISA,2016-09-03 06:02:28,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83334,VISA,2016-09-04 18:48:12,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83336,VISA,2016-09-05 00:30:35,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83337,VISA,2016-09-03 16:26:57,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83339,VISA,2016-09-03 16:58:24,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83340,VISA,2016-09-05 20:15:47,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83342,VISA,2016-09-06 06:09:59,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83345,VISA,2016-09-04 00:22:50,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83347,VISA,2016-09-03 21:38:18,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83351,VISA,2016-09-03 04:23:25,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83354,VISA,2016-09-03 19:51:14,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83355,VISA,2016-09-05 14:02:27,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83357,VISA,2016-09-06 11:52:46,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83359,VISA,2016-09-03 15:06:30,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83362,VISA,2016-09-03 18:53:27,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83363,VISA,2016-09-03 01:02:28,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83369,VISA,2016-09-04 11:48:27,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83370,VISA,2016-09-05 18:16:14,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83372,VISA,2016-09-05 06:24:55,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83375,VISA,2016-09-05 21:23:43,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83377,VISA,2016-09-04 17:47:11,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83382,VISA,2016-09-05 09:27:32,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83384,VISA,2016-09-05 14:59:01,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83386,VISA,2016-09-03 01:35:35,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83387,VISA,2016-09-06 16:49:06,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83391,VISA,2016-09-03 23:04:45,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83392,VISA,2016-09-04 19:20:11,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83396,VISA,2016-09-06 10:13:44,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83397,VISA,2016-09-04 00:35:02,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83398,VISA,2016-09-03 02:46:03,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83403,VISA,2016-09-05 17:35:36,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83404,VISA,2016-09-06 18:29:53,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83409,VISA,2016-09-06 04:53:10,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83412,VISA,2016-09-03 00:37:01,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83415,VISA,2016-09-03 12:51:53,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83416,VISA,2016-09-04 11:54:13,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83417,VISA,2016-09-05 15:28:39,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83418,VISA,2016-09-03 10:55:35,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83421,VISA,2016-09-05 14:39:51,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83422,VISA,2016-09-03 14:34:28,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83429,VISA,2016-09-05 07:59:46,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83436,VISA,2016-09-05 11:01:04,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83437,VISA,2016-09-05 14:19:54,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83441,VISA,2016-09-04 15:06:19,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83443,VISA,2016-09-04 12:05:49,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83447,VISA,2016-09-05 05:41:33,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83448,VISA,2016-09-06 05:08:23,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83449,VISA,2016-09-04 17:56:38,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83450,VISA,2016-09-03 23:41:19,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83451,VISA,2016-09-06 06:26:58,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83452,VISA,2016-09-04 14:17:38,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83455,VISA,2016-09-06 18:34:08,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83456,VISA,2016-09-06 19:35:27,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83458,VISA,2016-09-04 20:02:51,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83459,VISA,2016-09-03 10:46:23,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83463,VISA,2016-09-03 15:55:14,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83466,VISA,2016-09-04 08:09:49,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83469,VISA,2016-09-04 04:58:08,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83470,VISA,2016-09-04 20:56:33,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83473,VISA,2016-09-06 21:35:06,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83474,VISA,2016-09-04 09:15:15,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83477,VISA,2016-09-03 01:33:23,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83480,VISA,2016-09-06 08:48:53,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83482,VISA,2016-09-03 16:04:57,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83485,VISA,2016-09-04 17:27:05,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83487,VISA,2016-09-06 21:27:35,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83488,VISA,2016-09-03 02:09:46,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83493,VISA,2016-09-06 11:51:56,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83498,VISA,2016-09-04 12:02:23,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83501,VISA,2016-09-06 21:14:10,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83506,VISA,2016-09-04 14:31:45,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83512,VISA,2016-09-06 22:18:52,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83515,VISA,2016-09-05 07:55:57,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83518,VISA,2016-09-05 01:01:47,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83521,VISA,2016-09-06 09:26:04,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83523,VISA,2016-09-05 04:26:12,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83524,VISA,2016-09-04 11:37:33,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83526,VISA,2016-09-03 20:39:38,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83527,VISA,2016-09-04 08:33:06,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83530,VISA,2016-09-03 09:23:08,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83531,VISA,2016-09-06 20:29:24,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83532,VISA,2016-09-06 04:55:54,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83536,VISA,2016-09-05 04:11:33,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83538,VISA,2016-09-03 03:44:51,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83540,VISA,2016-09-05 01:44:35,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83541,VISA,2016-09-05 05:01:11,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83543,VISA,2016-09-06 01:23:21,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83546,VISA,2016-09-04 13:25:57,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83549,VISA,2016-09-04 13:45:33,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83554,VISA,2016-09-04 06:38:05,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83556,VISA,2016-09-05 02:12:12,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83558,VISA,2016-09-04 17:35:21,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83559,VISA,2016-09-04 23:01:36,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83560,VISA,2016-09-06 03:36:55,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83561,VISA,2016-09-06 08:07:21,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83564,VISA,2016-09-06 17:48:16,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83570,VISA,2016-09-03 10:28:42,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83572,VISA,2016-09-05 17:43:56,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83573,VISA,2016-09-04 19:04:50,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83575,VISA,2016-09-03 01:12:45,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83576,VISA,2016-09-05 19:23:34,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83579,VISA,2016-09-05 10:23:40,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83580,VISA,2016-09-04 16:27:37,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83581,VISA,2016-09-05 16:20:41,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83582,VISA,2016-09-05 23:06:26,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83586,VISA,2016-09-05 22:02:42,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83587,VISA,2016-09-04 15:12:37,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83590,VISA,2016-09-04 19:31:23,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83591,VISA,2016-09-06 01:01:38,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83592,VISA,2016-09-06 16:40:37,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83593,VISA,2016-09-06 07:56:57,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83594,VISA,2016-09-06 23:31:25,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83595,VISA,2016-09-05 05:29:40,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83602,VISA,2016-09-05 05:28:21,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83603,VISA,2016-09-03 15:23:17,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83604,VISA,2016-09-04 04:48:15,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83607,VISA,2016-09-05 17:22:34,GBP,8.86,8.86,,1,0,MOTO,AUTH
23-9-83611,VISA,2016-09-03 23:48:23,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83612,VISA,2016-09-05 13:05:23,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83615,VISA,2016-09-03 12:18:26,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83616,VISA,2016-09-04 09:48:37,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83618,VISA,2016-09-06 02:18:20,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83620,VISA,2016-09-04 23:21:35,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83622,VISA,2016-09-03 03:42:06,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83624,VISA,2016-09-04 11:33:42,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83626,VISA,2016-09-04 06:47:02,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83627,VISA,2016-09-05 16:47:58,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83630,VISA,2016-09-05 16:24:33,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83631,VISA,2016-09-04 23:33:16,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83632,VISA,2016-09-04 12:25:22,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83635,VISA,2016-09-06 15:52:41,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83636,VISA,2016-09-04 19:39:35,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83638,VISA,2016-09-05 13:36:47,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83640,VISA,2016-09-06 13:24:54,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83641,VISA,2016-09-05 22:17:46,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83643,VISA,2016-09-06 21:21:17,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83651,VISA,2016-09-04 05:33:07,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83652,VISA,2016-09-05 08:45:44,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83654,VISA,2016-09-06 15:11:03,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83655,VISA,2016-09-06 16:39:53,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83656,VISA,2016-09-05 22:54:36,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83657,VISA,2016-09-06 09:37:46,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83660,VISA,2016-09-05 07:50:38,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83665,VISA,2016-09-04 11:55:58,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83667,VISA,2016-09-05 12:24:45,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83670,VISA,2016-09-03 19:24:36,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83671,VISA,2016-09-05 19:29:21,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83674,VISA,2016-09-03 02:43:02,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83676,VISA,2016-09-06 23:09:47,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83678,VISA,2016-09-06 18:31:09,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83679,VISA,2016-09-05 16:24:47,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83680,VISA,2016-09-06 19:08:11,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83682,VISA,2016-09-03 17:33:36,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83687,VISA,2016-09-05 06:17:12,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83688,VISA,2016-09-04 07:09:01,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83689,VISA,2016-09-04 18:16:08,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83691,VISA,2016-09-03 00:22:39,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83693,VISA,2016-09-06 20:06:40,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83696,VISA,2016-09-05 14:21:26,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83697,VISA,2016-09-05 12:14:17,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83698,VISA,2016-09-04 03:15:13,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83699,VISA,2016-09-06 08:30:32,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83700,VISA,2016-09-05 01:27:04,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83701,VISA,2016-09-05 01:03:16,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83705,VISA,2016-09-04 03:19:42,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83708,VISA,2016-09-05 18:53:41,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83713,VISA,2016-09-06 09:33:51,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83714,VISA,2016-09-03 16:33:37,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83718,VISA,2016-09-04 22:37:26,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83719,VISA,2016-09-05 10:30:01,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83723,VISA,2016-09-05 02:25:02,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83724,VISA,2016-09-06 12:57:18,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83725,VISA,2016-09-05 00:13:40,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83726,VISA,2016-09-06 05:16:32,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83727,VISA,2016-09-03 07:40:32,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83729,VISA,2016-09-03 10:28:13,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83730,VISA,2016-09-04 14:06:03,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83732,VISA,2016-09-06 00:52:49,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83735,VISA,2016-09-03 22:43:19,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83736,VISA,2016-09-06 20:10:56,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83737,VISA,2016-09-05 21:17:02,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83738,VISA,2016-09-06 02:47:06,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83740,VISA,2016-09-05 21:07:14,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83741,VISA,2016-09-06 13:08:48,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83742,VISA,2016-09-03 13:38:46,EUR,7.86,7.86,,1,0,MOTO,AUTH
