transactionreference,paymenttypedescription,transactionstartedtimestamp,currencyiso3a,mainamount,settlemainamount,settledtimestamp,settlestatus,errorcode,accounttypedescription,requesttypedescription
23-9-84926,VISA,2016-06-08 10:14:51,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84927,VISA,2016-07-04 05:12:59,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84928,VISA,2016-06-22 07:35:52,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84929,VISA,2016-07-07 08:28:28,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84930,VISA,2016-06-09 03:04:59,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84931,VISA,2016-06-19 03:41:56,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84932,VISA,2016-06-18 02:26:14,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84933,VISA,2016-07-02 03:33:08,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84934,VISA,2016-07-16 12:03:56,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84935,VISA,2016-07-03 03:34:55,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84936,VISA,2016-07-12 03:24:58,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84937,VISA,2016-06-08 09:31:24,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84938,VISA,2016-06-17 10:04:57,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84939,VISA,2016-07-02 03:14:25,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84940,VISA,2016-07-13 05:47:03,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84941,VISA,2016-06-13 08:59:18,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84942,VISA,2016-06-14 07:25:59,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84943,VISA,2016-06-21 10:54:02,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84944,VISA,2016-07-17 05:38:16,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84945,VISA,2016-07-17 10:25:33,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84946,VISA,2016-06-13 01:13:43,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84947,VISA,2016-06-15 10:37:45,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84948,VISA,2016-06-13 05:40:49,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84949,VISA,2016-06-06 12:30:18,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84950,VISA,2016-07-14 05:38:35,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84952,VISA,2016-06-16 01:48:05,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84953,VISA,2016-06-23 12:44:22,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84954,VISA,2016-07-19 06:08:55,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84955,VISA,2016-06-11 05:23:18,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84956,VISA,2016-06-16 04:16:29,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84957,VISA,2016-07-03 04:43:04,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84958,VISA,2016-07-11 12:58:33,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84959,VISA,2016-06-07 04:56:36,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84960,VISA,2016-07-04 05:10:58,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84961,VISA,2016-06-15 10:40:15,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84962,VISA,2016-07-17 12:12:15,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84963,VISA,2016-06-11 07:14:38,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84964,VISA,2016-06-14 03:26:26,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84965,VISA,2016-06-23 07:40:01,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84966,VISA,2016-06-20 10:24:08,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84967,VISA,2016-07-04 06:44:13,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84968,VISA,2016-06-04 11:41:51,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84969,VISA,2016-06-13 03:34:40,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84970,VISA,2016-06-16 09:27:33,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84971,VISA,2016-07-05 03:26:24,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84972,VISA,2016-07-15 02:39:32,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84973,VISA,2016-06-18 03:38:04,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84974,VISA,2016-07-04 02:55:18,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84975,VISA,2016-07-06 12:28:38,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84976,VISA,2016-06-21 02:19:17,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84977,VISA,2016-06-16 09:11:32,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84978,VISA,2016-07-18 10:39:48,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84979,VISA,2016-07-07 04:20:59,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84980,VISA,2016-07-10 03:52:08,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84981,VISA,2016-07-18 02:55:30,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84982,VISA,2016-06-06 07:06:34,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84983,VISA,2016-07-11 10:06:59,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84985,VISA,2016-06-10 12:15:38,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84986,VISA,2016-06-04 08:43:16,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84987,VISA,2016-07-17 08:04:45,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84988,VISA,2016-07-12 09:18:23,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84989,VISA,2016-07-06 10:34:46,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84990,VISA,2016-06-18 10:35:58,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84991,VISA,2016-06-02 01:29:51,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84992,VISA,2016-06-04 05:03:53,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84993,VISA,2016-06-13 05:18:21,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84994,VISA,2016-07-20 11:33:52,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84995,VISA,2016-07-14 10:42:26,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84996,VISA,2016-07-12 05:27:43,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84997,VISA,2016-06-01 11:34:57,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84998,VISA,2016-07-03 04:55:24,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-84999,VISA,2016-07-18 09:31:14,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-85000,VISA,2016-07-01 04:55:12,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85001,VISA,2016-06-17 06:11:56,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85002,VISA,2016-06-15 09:43:40,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85004,VISA,2016-06-07 08:17:09,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85005,VISA,2016-06-13 08:02:26,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85006,VISA,2016-06-17 11:35:56,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85007,VISA,2016-07-10 11:35:21,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85008,VISA,2016-07-20 09:03:39,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85009,VISA,2016-07-19 06:23:27,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85010,VISA,2016-06-11 06:54:26,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85011,VISA,2016-06-08 08:35:02,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85012,VISA,2016-06-09 05:47:26,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85013,VISA,2016-06-07 01:21:52,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85014,VISA,2016-07-02 04:34:25,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85015,VISA,2016-07-04 10:02:39,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85016,VISA,2016-07-18 04:49:52,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85017,VISA,2016-07-04 11:17:29,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85018,VISA,2016-07-18 02:19:55,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85019,VISA,2016-06-12 04:52:05,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85020,VISA,2016-07-02 07:56:18,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85021,VISA,2016-06-08 05:09:23,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85022,VISA,2016-07-04 03:50:46,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85023,VISA,2016-06-17 09:45:06,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85024,VISA,2016-06-02 07:02:15,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85026,VISA,2016-07-02 04:29:09,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85027,VISA,2016-06-17 05:35:47,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85028,VISA,2016-06-19 11:37:18,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85029,VISA,2016-06-03 06:56:59,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85030,VISA,2016-06-02 11:39:28,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85031,VISA,2016-06-15 03:05:59,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85032,VISA,2016-06-16 05:44:54,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85033,VISA,2016-07-09 08:48:07,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85035,VISA,2016-07-08 02:02:46,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85036,VISA,2016-06-21 09:11:07,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85037,VISA,2016-07-10 10:06:04,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85038,VISA,2016-07-14 10:02:08,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85039,VISA,2016-07-03 04:55:30,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85040,VISA,2016-06-16 07:46:05,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85041,VISA,2016-07-06 03:16:01,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85042,VISA,2016-06-17 05:43:32,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85043,VISA,2016-06-15 03:42:26,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85044,VISA,2016-07-05 02:51:12,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85045,VISA,2016-06-08 05:22:20,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85046,VISA,2016-06-06 10:59:13,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85048,VISA,2016-06-05 06:59:57,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85049,VISA,2016-07-14 03:12:31,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85050,VISA,2016-07-19 10:14:38,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85051,VISA,2016-07-06 06:47:35,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85052,VISA,2016-07-04 03:29:37,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85053,VISA,2016-06-03 03:38:18,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85054,VISA,2016-07-21 03:35:07,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85055,VISA,2016-06-15 06:26:06,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85056,VISA,2016-06-11 06:14:27,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85057,VISA,2016-06-19 07:20:27,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85058,VISA,2016-06-21 05:24:54,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85059,VISA,2016-06-12 04:31:01,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85060,VISA,2016-07-05 08:38:15,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85061,VISA,2016-07-04 12:42:09,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85062,VISA,2016-06-15 04:02:02,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85063,VISA,2016-06-17 05:24:41,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85064,VISA,2016-06-04 10:49:34,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85065,VISA,2016-06-14 05:32:03,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85066,VISA,2016-07-04 07:03:46,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85067,VISA,2016-06-11 02:44:50,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85068,VISA,2016-06-02 05:51:27,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85069,VISA,2016-06-14 09:41:47,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85070,VISA,2016-07-13 01:34:43,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85071,VISA,2016-06-10 12:26:02,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85072,VISA,2016-07-07 06:18:53,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85073,VISA,2016-07-11 07:08:52,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85074,VISA,2016-07-05 11:18:40,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85075,VISA,2016-06-19 01:06:14,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85076,VISA,2016-07-02 05:51:28,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85077,VISA,2016-06-03 12:13:44,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85079,VISA,2016-06-06 09:48:07,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85080,VISA,2016-07-05 10:43:20,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85081,VISA,2016-07-20 08:19:06,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85082,VISA,2016-07-14 10:33:23,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85083,VISA,2016-07-14 03:29:46,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85084,VISA,2016-06-21 07:27:07,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85085,VISA,2016-06-09 06:32:10,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85086,VISA,2016-06-18 03:40:43,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85087,VISA,2016-06-17 01:34:38,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85088,VISA,2016-07-05 10:37:06,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85089,VISA,2016-07-03 12:12:13,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85090,VISA,2016-06-03 12:19:08,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85091,VISA,2016-06-02 02:16:46,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85092,VISA,2016-06-06 06:22:08,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85093,VISA,2016-07-15 08:44:45,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85094,VISA,2016-06-12 02:49:24,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85095,VISA,2016-07-09 09:21:07,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85096,VISA,2016-07-10 01:17:43,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85097,VISA,2016-06-13 06:45:18,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85098,VISA,2016-07-20 02:01:08,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85099,VISA,2016-07-10 04:57:59,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85100,VISA,2016-07-04 09:48:01,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85101,VISA,2016-07-13 07:24:57,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85102,VISA,2016-07-15 10:21:48,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85103,VISA,2016-06-07 04:10:33,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85104,VISA,2016-06-05 05:01:49,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85105,VISA,2016-07-07 11:36:57,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85106,VISA,2016-07-20 06:13:50,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85107,VISA,2016-07-08 11:42:43,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85108,VISA,2016-07-20 03:56:07,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85109,VISA,2016-06-12 07:31:41,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85110,VISA,2016-06-21 05:44:35,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85111,VISA,2016-07-07 12:53:57,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85112,VISA,2016-07-06 03:54:20,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85113,VISA,2016-06-18 05:48:15,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85114,VISA,2016-07-15 04:44:16,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85115,VISA,2016-06-02 05:23:36,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85116,VISA,2016-06-04 03:02:58,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85117,VISA,2016-07-11 11:29:13,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85118,VISA,2016-06-13 08:05:40,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85119,VISA,2016-06-23 07:34:56,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85120,VISA,2016-07-01 11:52:37,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85121,VISA,2016-06-10 05:34:55,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85122,VISA,2016-07-02 05:03:21,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85123,VISA,2016-06-04 09:09:59,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85124,VISA,2016-07-04 02:01:34,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85125,VISA,2016-07-01 12:44:37,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85126,VISA,2016-06-13 03:02:25,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85127,VISA,2016-06-16 07:12:32,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85128,VISA,2016-07-04 12:58:22,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85129,VISA,2016-06-05 09:11:14,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85130,VISA,2016-06-02 02:55:37,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85131,VISA,2016-06-14 01:49:05,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85132,VISA,2016-07-06 09:34:48,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85133,VISA,2016-07-03 09:16:18,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85134,VISA,2016-06-23 05:31:21,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85135,VISA,2016-06-11 05:22:31,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85136,VISA,2016-07-19 01:28:54,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85137,VISA,2016-07-19 05:26:14,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85139,VISA,2016-06-12 11:25:46,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85140,VISA,2016-06-21 12:43:34,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85141,VISA,2016-06-20 05:38:26,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85142,VISA,2016-07-06 03:53:06,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85143,VISA,2016-06-08 01:26:18,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85144,VISA,2016-06-15 09:48:10,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85145,VISA,2016-06-02 07:44:44,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85146,VISA,2016-07-02 06:15:33,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85148,VISA,2016-06-19 02:37:44,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85149,VISA,2016-07-15 06:57:42,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85150,VISA,2016-07-07 08:41:26,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85151,VISA,2016-07-21 10:50:34,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85152,VISA,2016-07-05 07:17:11,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85153,VISA,2016-06-19 05:23:50,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85154,VISA,2016-07-17 08:01:34,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85155,VISA,2016-07-16 10:55:53,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85156,VISA,2016-06-04 02:13:16,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85157,VISA,2016-07-04 06:37:53,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85158,VISA,2016-07-17 08:08:14,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85159,VISA,2016-06-22 02:31:10,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85160,VISA,2016-07-15 10:19:53,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85161,VISA,2016-07-11 01:17:24,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85162,VISA,2016-06-04 12:01:49,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85163,VISA,2016-07-01 08:19:11,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85164,VISA,2016-07-14 07:58:50,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85165,VISA,2016-07-09 11:06:48,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85166,VISA,2016-06-04 03:26:39,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85167,VISA,2016-06-06 04:26:27,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85168,VISA,2016-06-10 06:27:28,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85169,VISA,2016-06-21 06:05:30,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85170,VISA,2016-06-13 05:04:24,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85171,VISA,2016-07-16 05:14:41,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85172,VISA,2016-07-09 04:14:31,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85173,VISA,2016-07-07 10:22:38,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85174,VISA,2016-07-16 10:55:01,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85175,VISA,2016-06-11 09:45:59,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85176,VISA,2016-07-05 01:01:45,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85177,VISA,2016-06-20 07:28:26,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85178,VISA,2016-07-18 06:42:21,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85179,VISA,2016-06-16 07:01:43,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85180,VISA,2016-06-22 08:46:21,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85181,VISA,2016-07-21 10:34:48,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85182,VISA,2016-06-03 02:38:37,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85183,VISA,2016-07-18 12:17:07,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85184,VISA,2016-06-02 02:16:08,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85185,VISA,2016-06-09 07:10:58,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85186,VISA,2016-06-14 11:36:19,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85187,VISA,2016-06-21 08:28:36,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85188,VISA,2016-06-05 06:44:47,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85189,VISA,2016-06-14 04:57:13,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85190,VISA,2016-06-01 08:13:34,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85191,VISA,2016-07-05 12:54:39,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85192,VISA,2016-07-11 11:26:27,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85193,VISA,2016-07-20 12:24:25,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85194,VISA,2016-06-20 11:28:55,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85195,VISA,2016-07-19 02:51:20,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85196,VISA,2016-07-07 04:52:01,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85197,VISA,2016-07-09 10:10:03,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85198,VISA,2016-06-03 11:38:14,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85199,VISA,2016-07-08 08:16:54,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85200,VISA,2016-07-07 01:06:27,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85201,VISA,2016-07-02 05:28:43,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85202,VISA,2016-06-08 08:40:08,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85203,VISA,2016-06-01 10:40:32,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85204,VISA,2016-07-05 01:44:54,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85205,VISA,2016-06-05 04:24:04,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-85206,VISA,2016-06-05 08:03:03,GBP,1.00,1.00,,1,0,ECOM,AUTH
